"","GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"179","GO:0006725","cellular aromatic compound metabolic process","BP",1.82943805712656e-10,8.5666758630362e-09,8.06718766517081,1.48968867747943,379.822325877239,478,6444,"7"
"180","GO:0048024","regulation of mRNA splicing, via spliceosome","BP",2.9354643467654e-10,1.36694789747709e-08,7.86424803866512,5.11237809452363,6.66044736563129,27,113,"7"
"181","GO:0071704","organic substance metabolic process","BP",3.17175744474013e-10,1.46882159678518e-08,7.83303095045678,1.52073554941169,715.556026714725,810,12140,"7"
"182","GO:1902531","regulation of intracellular signal transduction","BP",3.59473420478167e-10,1.65555286288351e-08,7.78105694738423,1.76094451753391,109.985794551044,174,1866,"7"
"183","GO:0080135","regulation of cellular response to stress","BP",4.34673328371038e-10,1.99094635978472e-08,7.7009404406071,2.19436627765795,45.6800593660553,90,775,"7"
"184","GO:0007166","cell surface receptor signaling pathway","BP",4.57202912210705e-10,2.08275804899464e-08,7.68136117848704,1.59284265434964,189.734336902364,268,3219,"7"
"185","GO:0010647","positive regulation of cell communication","BP",4.61786814386773e-10,2.09226869091348e-08,7.67938254375889,1.75406661794511,110.339446623556,174,1872,"7"
"186","GO:0032990","cell part morphogenesis","BP",4.91518620349488e-10,2.21500487944592e-08,7.65462531273026,2.2543844809113,41.554118520089,84,705,"7"
"187","GO:0023056","positive regulation of signaling","BP",6.16894889654663e-10,2.76514062304031e-08,7.55828277746688,1.74610358346516,110.752040708152,174,1879,"7"
"188","GO:1901360","organic cyclic compound metabolic process","BP",7.23675364996409e-10,3.22651431351059e-08,7.49126640392897,1.46671578814689,393.614756705184,489,6678,"7"
"189","GO:0050896","response to stimulus","BP",7.46761754084599e-10,3.31182911255932e-08,7.47993208051856,1.45985146004633,553.937029577017,652,9398,"7"
"190","GO:0051247","positive regulation of protein metabolic process","BP",9.37794801774426e-10,4.1371558044596e-08,7.38329812335324,1.76770941438102,101.616028834941,162,1724,"7"
"191","GO:0006417","regulation of translation","BP",9.61856679360475e-10,4.20056688622515e-08,7.37669209556732,2.5909098691661,26.5239054383547,61,450,"7"
"192","GO:0002376","immune system process","BP",9.62191412735898e-10,4.20056688622515e-08,7.37669209556732,1.57463721034388,193.74239372416,271,3287,"7"
"193","GO:0090304","nucleic acid metabolic process","BP",9.71370701761473e-10,4.21866799075889e-08,7.3748246522562,1.4778910604163,336.499946994593,428,5709,"7"
"194","GO:0046483","heterocycle metabolic process","BP",9.80836832506082e-10,4.23782181962164e-08,7.37285730727173,1.4658602133559,377.169935333404,471,6399,"7"
"195","GO:0001775","cell activation","BP",1.01879640260189e-09,4.37925715210718e-08,7.35859955207617,1.82514916799466,87.3520619103149,144,1482,"7"
"196","GO:0032270","positive regulation of cellular protein metabolic process","BP",1.10781078219068e-09,4.73416366616712e-08,7.32475673202489,1.78117997248041,97.018551892293,156,1646,"7"
"197","GO:0009967","positive regulation of signal transduction","BP",1.11265836582549e-09,4.73416366616712e-08,7.32475673202489,1.77170879504238,99.4351743877876,159,1687,"7"
"198","GO:0043170","macromolecule metabolic process","BP",1.23473212568828e-09,5.22703266541373e-08,7.28174478584742,1.46543313748202,627.732428707728,723,10650,"7"
"199","GO:0097190","apoptotic signaling pathway","BP",1.2427016681229e-09,5.23433436291766e-08,7.28113853860634,2.31881286263017,36.0725113961624,75,612,"7"
"200","GO:0034248","regulation of cellular amide metabolic process","BP",1.27415976598187e-09,5.34000357923002e-08,7.27245845187794,2.46564575789097,30.0014841513834,66,509,"7"
"201","GO:0010648","negative regulation of cell communication","BP",1.56498705863269e-09,6.52622961465632e-08,7.18533765034221,1.81500446423395,87.1162938619739,143,1478,"7"
"202","GO:0036294","cellular response to decreased oxygen levels","BP",1.57324988397855e-09,6.52820818193475e-08,7.18520600455691,3.4544382371198,12.8493586345807,38,218,"7"
"203","GO:0045597","positive regulation of cell differentiation","BP",1.72198495271922e-09,7.11018614467612e-08,7.14811902929169,1.97716148850745,60.9460404961306,109,1034,"7"
"204","GO:2001233","regulation of apoptotic signaling pathway","BP",1.75518627501164e-09,7.21175066526841e-08,7.14195929672639,2.64041216252197,24.3430509912011,57,413,"7"
"205","GO:0023057","negative regulation of signaling","BP",1.79230870576969e-09,7.32060081321251e-08,7.13545327424829,1.8106040622527,87.2931198982296,143,1481,"7"
"206","GO:0045055","regulated exocytosis","BP",1.79914551124049e-09,7.32060081321251e-08,7.13545327424829,2.1233430304171,46.9767836319305,90,797,"7"
"207","GO:0043484","regulation of RNA splicing","BP",1.95830914722197e-09,7.92973298164955e-08,7.10074143645901,4.04439592969473,9.1949538852963,31,156,"7"
"208","GO:0032989","cellular component morphogenesis","BP",2.17029001530219e-09,8.74585139820336e-08,7.05819790607744,2.11399906287037,47.1536096681862,90,800,"7"
"209","GO:0002252","immune effector process","BP",2.22962253681144e-09,8.94195985815958e-08,7.04856728407869,1.86011424994131,76.5656736987173,129,1299,"7"
"210","GO:0009653","anatomical structure morphogenesis","BP",2.24037573067944e-09,8.94229970216909e-08,7.0485507787962,1.59663711511789,165.744937983674,237,2812,"7"
"211","GO:2001242","regulation of intrinsic apoptotic signaling pathway","BP",2.3857190164154e-09,9.47729705952318e-08,7.02331550649244,3.89607517965727,9.78437400614863,32,166,"7"
"212","GO:0140352","export from cell","BP",2.56485790380504e-09,1.01408674291009e-07,6.99392489475026,1.79896555478373,87.7646559949115,143,1489,"7"
"213","GO:0048869","cellular developmental process","BP",2.58845574404648e-09,1.01861202096702e-07,6.99199120288118,1.49879385964912,261.054171525496,344,4429,"7"
"214","GO:0034250","positive regulation of cellular amide metabolic process","BP",2.78752473276314e-09,1.09182393972059e-07,6.96184738743016,3.86699588477366,9.84331601823386,32,167,"7"
"215","GO:0035556","intracellular signal transduction","BP",3.13618431818734e-09,1.2226742769789e-07,6.91268922452676,1.58787088503499,167.218488285805,238,2837,"7"
"216","GO:2000026","regulation of multicellular organismal development","BP",3.2667167876278e-09,1.26766759786557e-07,6.89699461028542,1.65280302136197,131.499628962154,196,2231,"7"
"217","GO:0009206","purine ribonucleoside triphosphate biosynthetic process","BP",3.43741548742515e-09,1.32776113435934e-07,6.87688004798034,6.69183340626119,3.83123078554013,19,65,"7"
"218","GO:0060548","negative regulation of cell death","BP",3.62315892239493e-09,1.39308798566579e-07,6.85602145322254,1.95261671759564,61.0049825082158,108,1035,"7"
"219","GO:0050684","regulation of mRNA processing","BP",4.21047026441607e-09,1.61151423544911e-07,6.79276585375718,4.0071512984455,8.95918583695537,30,152,"7"
"220","GO:0006414","translational elongation","BP",4.33302788960451e-09,1.65088362593932e-07,6.78228353993751,4.26006138566059,7.95717163150641,28,135,"7"
"221","GO:0009145","purine nucleoside triphosphate biosynthetic process","BP",4.56247829885359e-09,1.73043860185479e-07,6.76184380541274,6.54908411360495,3.89017279762536,19,66,"7"
"222","GO:0071456","cellular response to hypoxia","BP",5.13713384464776e-09,1.93742094918427e-07,6.71277600858085,3.42003112302239,12.2599385137284,36,208,"7"
"223","GO:0045727","positive regulation of translation","BP",5.15443655056182e-09,1.93742094918427e-07,6.71277600858085,4.22037720377204,8.01611364359165,28,136,"7"
"224","GO:0008284","positive regulation of cell population proliferation","BP",5.55836131275926e-09,2.07991895194411e-07,6.68195358783013,1.96681238714582,57.7042298314428,103,979,"7"
"225","GO:0000028","ribosomal small subunit assembly","BP",5.79819202652953e-09,2.1600198029498e-07,6.66554226724148,17.7278837420527,1.23778225378989,11,21,"7"
"226","GO:0009605","response to external stimulus","BP",6.13167555612297e-09,2.27414621731959e-07,6.64318161557898,1.56329213511662,175.411427965653,246,2976,"7"
"227","GO:0044087","regulation of cellular component biogenesis","BP",6.53641400367279e-09,2.41357806955001e-07,6.6173386489371,1.95975131664846,57.8810558676985,103,982,"7"
"228","GO:0070848","response to growth factor","BP",6.89951958283694e-09,2.53648127821663e-07,6.59576833886489,2.11301706528841,43.9117990034984,84,745,"7"
"229","GO:0006397","mRNA processing","BP",7.04763709264798e-09,2.57961983015613e-07,6.58844429319605,2.31427084811504,32.6538746952189,68,554,"7"
"230","GO:0048858","cell projection morphogenesis","BP",7.26715814147346e-09,2.64840519747089e-07,6.57701556849095,2.16405164233752,40.3752782783844,79,685,"7"
"231","GO:0006457","protein folding","BP",7.33802612818064e-09,2.65117823303492e-07,6.5765610745975,3.23632448789572,13.5566627796035,38,230,"7"
"232","GO:0010001","glial cell differentiation","BP",7.33802612818064e-09,2.65117823303492e-07,6.5765610745975,3.23632448789572,13.5566627796035,38,230,"7"
"233","GO:0006793","phosphorus metabolic process","BP",7.7064913661765e-09,2.77235238760907e-07,6.55715156833606,1.53127737058037,198.693522739319,272,3371,"7"
"234","GO:0032940","secretion by cell","BP",8.81554975967815e-09,3.1577751318642e-07,6.50061879974496,1.77993722982176,84.6407293543942,137,1436,"7"
"235","GO:0048468","cell development","BP",1.09624673930037e-08,3.91010219949605e-07,6.40781189117264,1.62919254658385,130.143962684194,192,2208,"7"
"236","GO:0000904","cell morphogenesis involved in differentiation","BP",1.13106122866019e-08,4.01718441467361e-07,6.39607823089298,2.0867721728813,44.3833351001802,84,753,"7"
"237","GO:0051248","negative regulation of protein metabolic process","BP",1.1382248087205e-08,4.02556976653808e-07,6.39517264226475,1.84653759309622,70.7893565143645,119,1201,"7"
"238","GO:0006928","movement of cell or subcellular component","BP",1.25778421547341e-08,4.38909527256776e-07,6.35762499197312,1.61482338230697,135.448743771865,198,2298,"7"
"239","GO:0006735","NADH regeneration","BP",1.26195652671061e-08,4.38909527256776e-07,6.35762499197312,12.9010909090909,1.59143432630128,12,27,"7"
"240","GO:0061621","canonical glycolysis","BP",1.26195652671061e-08,4.38909527256776e-07,6.35762499197312,12.9010909090909,1.59143432630128,12,27,"7"
"241","GO:0061718","glucose catabolic process to pyruvate","BP",1.26195652671061e-08,4.38909527256776e-07,6.35762499197312,12.9010909090909,1.59143432630128,12,27,"7"
"242","GO:0006796","phosphate-containing compound metabolic process","BP",1.29840626395042e-08,4.49720715059192e-07,6.34705710747609,1.52326707751063,197.102088413018,269,3344,"7"
"243","GO:0051960","regulation of nervous system development","BP",1.33791533537447e-08,4.61360207708486e-07,6.33595986607386,1.94826608123752,56.4075055655677,100,957,"7"
"244","GO:0071453","cellular response to oxygen levels","BP",1.34301945455584e-08,4.61360207708486e-07,6.33595986607386,3.15328625849568,13.8513728400297,38,235,"7"
"245","GO:0043254","regulation of protein-containing complex assembly","BP",1.49141996897287e-08,5.10248252242067e-07,6.29221847420214,2.44362967528402,26.4649634262695,58,449,"7"
"246","GO:0009968","negative regulation of signal transduction","BP",1.66077134163412e-08,5.65877454698261e-07,6.24727760858311,1.78468551379978,79.9253683875755,130,1356,"7"
"247","GO:0009201","ribonucleoside triphosphate biosynthetic process","BP",1.72454848963086e-08,5.85229370043964e-07,6.23267388670264,5.9176930114716,4.18488285805152,19,71,"7"
"248","GO:0002444","myeloid leukocyte mediated immunity","BP",1.76878201814732e-08,5.97073303031924e-07,6.22397234701471,2.26845634951761,32.7128167073041,67,555,"7"
"249","GO:0030030","cell projection organization","BP",1.77369664107551e-08,5.97073303031924e-07,6.22397234701471,1.72318527088888,93.6588572034347,147,1589,"7"
"250","GO:0000902","cell morphogenesis","BP",1.88681249077562e-08,6.32610491907251e-07,6.19886360954385,1.89538065723307,61.3586345807272,106,1041,"7"
"251","GO:0007417","central nervous system development","BP",1.98428509997358e-08,6.62640546134604e-07,6.17872199371247,1.89324310546975,61.4175765928125,106,1042,"7"
"252","GO:0009205","purine ribonucleoside triphosphate metabolic process","BP",2.04826560037809e-08,6.81292153268618e-07,6.16666661298599,5.49295337430931,4.65641895473338,20,79,"7"
"253","GO:0061620","glycolytic process through glucose-6-phosphate","BP",2.09003757892495e-08,6.92438537017744e-07,6.15961876987171,12.0940909090909,1.65037633838652,12,28,"7"
"254","GO:0009987","cellular process","BP",2.15419383885393e-08,7.10592408562572e-07,6.14837943649909,2.86531614904371,1056.06403053111,1091,17917,"7"
"255","GO:0097193","intrinsic apoptotic signaling pathway","BP",2.16178792869787e-08,7.10592408562572e-07,6.14837943649909,2.85105456308253,17.0931835047175,43,290,"7"
"256","GO:0009144","purine nucleoside triphosphate metabolic process","BP",2.26987027681929e-08,7.43205182042942e-07,6.1288912708594,5.15857011915674,5.12795505141524,21,87,"7"
"257","GO:0040011","locomotion","BP",2.35831194130991e-08,7.69158392687146e-07,6.1139842167829,1.63827411433207,118.827096363829,177,2016,"7"
"258","GO:0060284","regulation of cell development","BP",2.66259815107451e-08,8.65034794663045e-07,6.0629664233719,1.91103305812929,57.9399978797837,101,983,"7"
"259","GO:0120036","plasma membrane bounded cell projection organization","BP",3.00331732665047e-08,9.71961615134526e-07,6.01235088596306,1.71855291824332,91.183292695855,143,1547,"7"
"260","GO:0061615","glycolytic process through fructose-6-phosphate","BP",3.37429420575867e-08,1.08782053971804e-06,5.96344274529839,11.3820320855615,1.70931835047175,12,29,"7"
"261","GO:0042776","mitochondrial ATP synthesis coupled proton transport","BP",3.48141229528511e-08,1.11805355781915e-06,5.95153739205943,13.6345280514218,1.41460829004558,11,24,"7"
"262","GO:0042273","ribosomal large subunit biogenesis","BP",3.59892734642409e-08,1.15138202357736e-06,5.93878055542813,5.5939615736505,4.36170889430722,19,74,"7"
"263","GO:0045321","leukocyte activation","BP",3.80010544051401e-08,1.21112105712503e-06,5.91681244495457,1.77076052178193,77.8623979645924,126,1321,"7"
"264","GO:0030154","cell differentiation","BP",3.97950523338695e-08,1.26349291160036e-06,5.89842719019954,1.45557151337584,256.338810558677,332,4349,"7"
"265","GO:0043069","negative regulation of programmed cell death","BP",4.14723242217245e-08,1.31177744009998e-06,5.88213984235024,1.91711165261294,55.4054913601187,97,940,"7"
"266","GO:0007005","mitochondrion organization","BP",4.34381158948997e-08,1.3636639978691e-06,5.86529262516888,2.22309283177898,32.7717587193894,66,556,"7"
"267","GO:1902532","negative regulation of intracellular signal transduction","BP",4.34381158948997e-08,1.3636639978691e-06,5.86529262516888,2.22309283177898,32.7717587193894,66,556,"7"
"268","GO:0036230","granulocyte activation","BP",4.37078641043446e-08,1.36701237657693e-06,5.86422755342433,2.28621284755513,30.0014841513834,62,509,"7"
"269","GO:0042274","ribosomal small subunit biogenesis","BP",4.55618463364846e-08,1.41970035684912e-06,5.84780330850358,5.4937589857535,4.42065090639245,19,75,"7"
"270","GO:0048870","cell motility","BP",4.68777842692762e-08,1.4499246780261e-06,5.83865455829419,1.65218543046358,107.451288031379,162,1823,"7"
"271","GO:0051674","localization of cell","BP",4.68777842692762e-08,1.4499246780261e-06,5.83865455829419,1.65218543046358,107.451288031379,162,1823,"7"
"272","GO:0071363","cellular response to growth factor stimulus","BP",4.74456255410074e-08,1.46209276942913e-06,5.83502507062511,2.05836636285594,42.1435386409414,79,715,"7"
"273","GO:0043312","neutrophil degranulation","BP",4.80219891019653e-08,1.47443337968012e-06,5.83137484568997,2.31436051326346,28.7047598855083,60,487,"7"
