"GOID","Term","Class","Pvalue","p.adj","nlog10p.adj","OddsRatio","ExpCount","Count","Size","cluster"
"GO:0042981","regulation of apoptotic process","BP",0.00027815960060576,0.00497943060126632,2.30282031604874,2.7699173553719,7.93215307961412,19,1592,"7"
"GO:0045926","negative regulation of growth","BP",0.000279109407584397,0.00497943060126632,2.30282031604874,6.03448275862069,1.26555708682286,7,254,"7"
"GO:0043567","regulation of insulin-like growth factor receptor signaling pathway","BP",0.000286599253988423,0.00508599945966757,2.2936236902994,26.8738652651696,0.129545213611788,3,26,"7"
"GO:0008361","regulation of cell size","BP",0.000290577759651361,0.00510260631345897,2.29220793793623,7.24558441558442,0.901833987066681,6,181,"7"
"GO:0030323","respiratory tube development","BP",0.000290577759651361,0.00510260631345897,2.29220793793623,7.24558441558442,0.901833987066681,6,181,"7"
"GO:0070887","cellular response to chemical stimulus","BP",0.000295324684510855,0.00515895308254899,2.28743842174536,2.27351012261192,16.79603519559,31,3371,"7"
"GO:0016310","phosphorylation","BP",0.000308454042480404,0.00536038786776827,2.27080378442346,2.43663147849943,12.2320576698823,25,2455,"7"
"GO:0010941","regulation of cell death","BP",0.000325802024389815,0.00557764612505395,2.2535490431018,2.66579079079079,8.70942436128485,20,1748,"7"
"GO:0006091","generation of precursor metabolites and energy","BP",0.000325944734797428,0.00557764612505395,2.2535490431018,4.14576517629953,2.6606593872575,10,534,"7"
"GO:0009117","nucleotide metabolic process","BP",0.000325944734797428,0.00557764612505395,2.2535490431018,4.14576517629953,2.6606593872575,10,534,"7"
"GO:0046365","monosaccharide catabolic process","BP",0.000328866600038179,0.00559907906867032,2.25188339947327,13.4121863799283,0.328845542245309,4,66,"7"
"GO:0050794","regulation of cellular process","BP",0.000336574015520477,0.00570135983866506,2.24402154783732,2.26809188464118,56.965016431676,73,11433,"7"
"GO:0010811","positive regulation of cell-substrate adhesion","BP",0.000361177229330784,0.00602776428539171,2.2198437390308,8.95755305867665,0.607866002332238,5,122,"7"
"GO:0006753","nucleoside phosphate metabolic process","BP",0.0003612427036102,0.00602776428539171,2.2198437390308,4.08954353869608,2.69553694476837,10,541,"7"
"GO:0007185","transmembrane receptor protein tyrosine phosphatase signaling pathway","BP",0.000363673108450506,0.00602776428539171,2.2198437390308,102,0.0298950492950281,2,6,"7"
"GO:0033615","mitochondrial proton-transporting ATP synthase complex assembly","BP",0.000363673108450506,0.00602776428539171,2.2198437390308,102,0.0298950492950281,2,6,"7"
"GO:0048732","gland development","BP",0.000364828905764614,0.00602776428539171,2.2198437390308,4.47389536459745,2.20725113961624,9,443,"7"
"GO:0030308","negative regulation of cell growth","BP",0.000376629077775428,0.00619222513166071,2.20815326232831,6.88784584980237,0.946676561009223,6,190,"7"
"GO:0022612","gland morphogenesis","BP",0.000389247461180943,0.00636846821854089,2.19596501416904,8.80606175054291,0.617831018763914,5,124,"7"
"GO:0006935","chemotaxis","BP",0.000410368652058441,0.0066814391213787,2.17512998435697,3.73059941629874,3.2635428813739,11,655,"7"
"GO:0042330","taxis","BP",0.0004210259057138,0.00682184003750765,2.16609846840007,3.71863926293409,3.27350789780558,11,657,"7"
"GO:0031589","cell-substrate adhesion","BP",0.000426712034356316,0.0068807315539956,2.16236538546019,4.88199827734711,1.78872044948585,8,359,"7"
"GO:0045596","negative regulation of cell differentiation","BP",0.000434536880693278,0.00697338132940313,2.15655658537196,3.47782997618894,3.83653132619527,12,770,"7"
"GO:0023052","signaling","BP",0.000461430990367284,0.00736971210329463,2.13254947745881,2.03141453141453,33.8013357362451,50,6784,"7"
"GO:0010038","response to metal ion","BP",0.000484826788055576,0.00770667794852324,2.11313278920416,4.7847213199948,1.82359800699671,8,366,"7"
"GO:1901888","regulation of cell junction assembly","BP",0.000494383322657925,0.00781237515215744,2.10721690995665,6.52928772258669,0.996501643167603,6,200,"7"
"GO:0048589","developmental growth","BP",0.000496134736854363,0.00781237515215744,2.10721690995665,3.64266778799569,3.33828050461147,11,670,"7"
"GO:0043461","proton-transporting ATP synthase complex assembly","BP",0.000507489395868333,0.00791683457554599,2.10144842966912,81.595652173913,0.0348775575108661,2,7,"7"
"GO:1903997","positive regulation of non-membrane spanning protein tyrosine kinase activity","BP",0.000507489395868333,0.00791683457554599,2.10144842966912,81.595652173913,0.0348775575108661,2,7,"7"
"GO:0048519","negative regulation of biological process","BP",0.000536262954812399,0.00825850048194466,2.0830988015339,2.02406609195402,30.2836849358635,46,6078,"7"
"GO:0042177","negative regulation of protein catabolic process","BP",0.000536467715398192,0.00825850048194466,2.0830988015339,8.18293539325843,0.662673592706456,5,133,"7"
"GO:0009725","response to hormone","BP",0.000536777908486564,0.00825850048194466,2.0830988015339,3.21707357581797,4.5091699353334,13,905,"7"
"GO:0060541","respiratory system development","BP",0.000548802018317422,0.00840494049971065,2.07546535667291,6.39600550964187,1.01643167603096,6,204,"7"
"GO:0071229","cellular response to acid chemical","BP",0.000563632004601215,0.00859282610651125,2.06586397695962,11.5432098765432,0.378670624403689,4,76,"7"
"GO:0010464","regulation of mesenchymal cell proliferation","BP",0.000586428129102524,0.0088999092534383,2.05061442154968,20.5956043956044,0.164422771122655,3,33,"7"
"GO:0007423","sensory organ development","BP",0.000605323785820059,0.00914529719657873,2.03880217660233,3.81539235412475,2.87988974875437,10,578,"7"
"GO:0035633","maintenance of blood-brain barrier","BP",0.000640866281162816,0.00963885877587482,2.01597438276519,19.930166607586,0.169405279338493,3,34,"7"
"GO:0032535","regulation of cellular component size","BP",0.000653075227259818,0.00977863532245282,2.00972174984248,4.56359689922481,1.90830064666596,8,383,"7"
"GO:0001654","eye development","BP",0.000664278942999102,0.00990218477697329,2.00426897389717,4.55121227115289,1.9132831548818,8,384,"7"
"GO:0072201","negative regulation of mesenchymal cell proliferation","BP",0.000674456554446839,0.00992161089304693,2.00341780918012,67.9927536231884,0.0398600657267041,2,8,"7"
"GO:1902669","positive regulation of axon guidance","BP",0.000674456554446839,0.00992161089304693,2.00341780918012,67.9927536231884,0.0398600657267041,2,8,"7"
"GO:1903995","regulation of non-membrane spanning protein tyrosine kinase activity","BP",0.000674456554446839,0.00992161089304693,2.00341780918012,67.9927536231884,0.0398600657267041,2,8,"7"
"GO:0051146","striated muscle cell differentiation","BP",0.000682706613249382,0.00999911782025514,2.00003831426955,5.1639527458493,1.46983992367221,7,295,"7"
"GO:0006915","apoptotic process","BP",0.000691513331456475,0.0100840683204566,1.99636422060202,2.44658921449627,9.94508639881268,21,1996,"7"
"GO:0150063","visual system development","BP",0.000710658951078987,0.0103053964385444,1.9869352966785,4.50232558139535,1.93321318774515,8,388,"7"
"GO:0007166","cell surface receptor signaling pathway","BP",0.000712836008867712,0.0103053964385444,1.9869352966785,2.1793006993007,16.0386939467826,29,3219,"7"
"GO:0042692","muscle cell differentiation","BP",0.000734810451477479,0.0105774860697659,1.97561753794919,4.47826616339949,1.94317820417683,8,390,"7"
"GO:0001893","maternal placenta development","BP",0.000759181888485569,0.0108816070682932,1.96330696039602,18.7202797202797,0.179370295770169,3,36,"7"
"GO:0048880","sensory system development","BP",0.000785101513742668,0.0112052360727358,1.95057898928452,4.43089528858899,1.96310823704018,8,394,"7"
"GO:0007612","learning","BP",0.000793524421269175,0.0112471471697232,1.94895762204732,7.47672552166934,0.722463691296512,5,145,"7"
"GO:0061024","membrane organization","BP",0.000795195764843025,0.0112471471697232,1.94895762204732,3.0755857898715,4.70348775575109,13,944,"7"
"GO:0050678","regulation of epithelial cell proliferation","BP",0.000798098099700097,0.0112471471697232,1.94895762204732,4.41920557658795,1.96809074525602,8,395,"7"
"GO:0042493","response to drug","BP",0.000824611573823714,0.0115262215178911,1.93831303814063,4.39600645662701,1.97805576168769,8,397,"7"
"GO:0060429","epithelium development","BP",0.000824774348328524,0.0115262215178911,1.93831303814063,2.72759583650673,6.62175341884872,16,1329,"7"
"GO:0040017","positive regulation of locomotion","BP",0.000880908929341239,0.0122596205353133,1.91152297206638,3.62427215442291,3.02438248701368,10,607,"7"
"GO:0048009","insulin-like growth factor receptor signaling pathway","BP",0.000890547926916216,0.0123425526730454,1.90859501071048,17.6486656200942,0.189335312201845,3,38,"7"
"GO:0034109","homotypic cell-cell adhesion","BP",0.000898227661913456,0.0123469490904005,1.90844034255752,10.130081300813,0.428495706562069,4,86,"7"
"GO:0050772","positive regulation of axonogenesis","BP",0.000898227661913456,0.0123469490904005,1.90844034255752,10.130081300813,0.428495706562069,4,86,"7"
"GO:0045665","negative regulation of neuron differentiation","BP",0.000915301744512629,0.0125302940861035,1.90203873599123,5.77615193026152,1.12106434856355,6,225,"7"
"GO:0051272","positive regulation of cellular component movement","BP",0.000925963936627321,0.0126247278188944,1.8987779762213,3.59935821250297,3.04431251987703,10,611,"7"
"GO:0009887","animal organ morphogenesis","BP",0.000932230522982084,0.0126587092068094,1.89761057654142,2.89232026143791,5.40602141418425,14,1085,"7"
"GO:0048013","ephrin receptor signaling pathway","BP",0.000937957820762824,0.0126851231082198,1.89670531362466,10.0074966532798,0.433478214777907,4,87,"7"
"GO:0007431","salivary gland development","BP",0.000961294471482342,0.0129345425640184,1.88824892569776,17.1575091575092,0.194317820417683,3,39,"7"
"GO:0051716","cellular response to stimulus","BP",0.000964113190520159,0.0129345425640184,1.88824892569776,1.94376137249805,38.6044736563129,54,7748,"7"
"GO:1901701","cellular response to oxygen-containing compound","BP",0.000987721709866349,0.0131984805374173,1.87947606365768,2.76805504490782,6.07866002332238,15,1220,"7"
"GO:0007154","cell communication","BP",0.00101983412654614,0.0135735065890308,1.86730794191013,1.93755799032672,33.896003392346,49,6803,"7"
"GO:0007160","cell-matrix adhesion","BP",0.00102533005082092,0.0135927153772861,1.86669377685295,5.64569805194805,1.14597688964274,6,230,"7"
"GO:0045740","positive regulation of DNA replication","BP",0.00103550471740668,0.0136324130143807,1.86542726477593,16.6929016929017,0.199300328633521,3,40,"7"
"GO:0040012","regulation of locomotion","BP",0.00103645358338315,0.0136324130143807,1.86542726477593,2.85833333333333,5.4658115127743,14,1097,"7"
"GO:0055086","nucleobase-containing small molecule metabolic process","BP",0.00104696257538294,0.0136837712364806,1.86379419490532,3.53850050658561,3.09413760203541,10,621,"7"
"GO:0009605","response to external stimulus","BP",0.00104851795103623,0.0136837712364806,1.86379419490532,2.16223561743672,14.8279444503339,27,2976,"7"
"GO:0006029","proteoglycan metabolic process","BP",0.0010645603726962,0.0138391407623438,1.858890873301,9.65684754521964,0.448425739425421,4,90,"7"
"GO:0010749","regulation of nitric oxide mediated signal transduction","BP",0.00107692776952049,0.0138391407623438,1.858890873301,50.9891304347826,0.0498250821583802,2,10,"7"
"GO:0061140","lung secretory cell differentiation","BP",0.00107692776952049,0.0138391407623438,1.858890873301,50.9891304347826,0.0498250821583802,2,10,"7"
"GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","BP",0.00107692776952049,0.0138391407623438,1.858890873301,50.9891304347826,0.0498250821583802,2,10,"7"
"GO:0008360","regulation of cell shape","BP",0.00110124290846665,0.0139843355893726,1.85435816259412,6.92797083116303,0.77727128167073,5,156,"7"
"GO:0006094","gluconeogenesis","BP",0.00110930002109287,0.0139843355893726,1.85435816259412,9.54533844189017,0.453408247641259,4,91,"7"
"GO:0033273","response to vitamin","BP",0.00110930002109287,0.0139843355893726,1.85435816259412,9.54533844189017,0.453408247641259,4,91,"7"
"GO:0051492","regulation of stress fiber assembly","BP",0.00110930002109287,0.0139843355893726,1.85435816259412,9.54533844189017,0.453408247641259,4,91,"7"
"GO:0044057","regulation of system process","BP",0.00111216479316644,0.0139843355893726,1.85435816259412,3.50881261595547,3.1190501431146,10,626,"7"
"GO:0038083","peptidyl-tyrosine autophosphorylation","BP",0.00111324317303592,0.0139843355893726,1.85435816259412,16.2527472527473,0.204282836849359,3,41,"7"
"GO:0050896","response to stimulus","BP",0.0011206257323252,0.0140245474112638,1.85311114504237,1.9582529991431,46.8256122124457,62,9398,"7"
"GO:0051017","actin filament bundle assembly","BP",0.00113304659383476,0.0141080014425195,1.85053450459866,6.88202247191011,0.782253789886568,5,157,"7"
"GO:1901575","organic substance catabolic process","BP",0.00113570673508654,0.0141080014425195,1.85053450459866,2.30166666666667,11.0711332555921,22,2222,"7"
"GO:0030168","platelet activation","BP",0.00116552650042756,0.0144250032562141,1.84088408013718,6.83667474480429,0.787236298102406,5,158,"7"
"GO:0070848","response to growth factor","BP",0.00118375175867,0.014596703671247,1.83574520853201,3.25691868290601,3.71196862079932,11,745,"7"
"GO:0048588","developmental cell growth","BP",0.00119614460843263,0.0146954909036009,1.83281590172039,5.47255017709563,1.18085444715361,6,237,"7"
"GO:0019319","hexose biosynthetic process","BP",0.00125142123048889,0.0152074884313758,1.81794250524094,9.22567901234568,0.468355772288773,4,94,"7"
"GO:0051591","response to cAMP","BP",0.00125142123048889,0.0152074884313758,1.81794250524094,9.22567901234568,0.468355772288773,4,94,"7"
"GO:1901992","positive regulation of mitotic cell cycle phase transition","BP",0.00125142123048889,0.0152074884313758,1.81794250524094,9.22567901234568,0.468355772288773,4,94,"7"
"GO:0061572","actin filament bundle organization","BP",0.00126711251187055,0.0153425825444543,1.81410153149493,6.70411985018727,0.802183822749921,5,161,"7"
"GO:0050790","regulation of catalytic activity","BP",0.00131642670202173,0.0158823566855428,1.7990850548316,2.23650704225352,11.9480547015796,23,2398,"7"
"GO:0010463","mesenchymal cell proliferation","BP",0.00136825511631144,0.0163897416432449,1.78542789229878,15.0611096220852,0.219230361496873,3,44,"7"
"GO:1902667","regulation of axon guidance","BP",0.00136825511631144,0.0163897416432449,1.78542789229878,15.0611096220852,0.219230361496873,3,44,"7"
"GO:0030516","regulation of axon extension","BP",0.00140582393695554,0.0167798344645868,1.77521232786197,8.92664277180406,0.483303296936287,4,97,"7"
"GO:0051402","neuron apoptotic process","BP",0.00141720512100557,0.0168556949498323,1.77325333708217,5.28708634461772,1.22071451288031,6,245,"7"
"GO:0051049","regulation of transport","BP",0.00143950708358628,0.0170604479093583,1.76800957094053,2.38571957084721,9.07314746104103,19,1821,"7"
"GO:0051172","negative regulation of nitrogen compound metabolic process","BP",0.00147628148022818,0.0174346763545257,1.75858611016057,2.18309037900875,12.8150111311354,24,2572,"7"
"GO:0051270","regulation of cellular component movement","BP",0.00153202164483142,0.0180294757781213,1.74401690056428,2.73474313551816,5.69500689070285,14,1143,"7"
"GO:0001754","eye photoreceptor cell differentiation","BP",0.00155703382322336,0.0181306992895524,1.74158544511922,14.3590595451061,0.229195377928549,3,46,"7"
"GO:0002551","mast cell chemotaxis","BP",0.00156927194386761,0.0181306992895524,1.74158544511922,40.7869565217391,0.0597900985900562,2,12,"7"
"GO:0030208","dermatan sulfate biosynthetic process","BP",0.00156927194386761,0.0181306992895524,1.74158544511922,40.7869565217391,0.0597900985900562,2,12,"7"
"GO:0071679","commissural neuron axon guidance","BP",0.00156927194386761,0.0181306992895524,1.74158544511922,40.7869565217391,0.0597900985900562,2,12,"7"
